Airbnb Host ID,Airbnb Property ID,superhost_period_all,Predicted_Occupancy_Rate
31101209.0,17824940.0,20.0,0.35044859793605193
121370113.0,17831075.0,20.0,0.09859651047034591
34130188.0,17859080.0,20.0,0.048271135110374
122545577.0,17890798.0,20.0,0.215615120554315
969882.0,17892626.0,20.0,0.0439252932544948
59136604.0,17909014.0,20.0,0.024507319326058416
5228189.0,17920957.0,20.0,0.25029981681862373
122884640.0,17923236.0,20.0,0.1973106038633001
14865066.0,17956375.0,20.0,0.11581829533209298
121695859.0,17992312.0,20.0,0.14976088719245512
120233125.0,17992895.0,20.0,0.16039052156994135
1812643.0,18007859.0,20.0,0.02862225774225511
4591141.0,18040546.0,20.0,0.1272207532185234
124307753.0,18059552.0,20.0,0.07504123685859758
29716517.0,18060003.0,20.0,0.14426269267931288
124330080.0,18061472.0,20.0,0.02263723573523133
8094939.0,18077204.0,20.0,0.2577362706479836
92467320.0,18090895.0,20.0,0.24595380888071977
3301954.0,18152764.0,20.0,0.8713376076008359
27901238.0,18173496.0,20.0,0.2048431636161188
1118796.0,18182250.0,20.0,0.20716227108264323
110985389.0,18194698.0,20.0,0.5319802806468089
92467320.0,18208652.0,20.0,0.3534140377455689
92467320.0,18209082.0,20.0,0.30883161731994296
69532286.0,18212746.0,20.0,0.13880341780820074
92467320.0,18214402.0,20.0,0.33653005244941836
92467320.0,18214631.0,20.0,0.29832674264737236
5732624.0,18221172.0,20.0,0.05447552132471627
92467320.0,18221893.0,20.0,0.30513288169917513
40319547.0,18224208.0,20.0,0.08918497369414106
173968333.0,18241576.0,20.0,0.1305606893202
41010512.0,18242088.0,20.0,0.2679744413722891
126170335.0,18255236.0,20.0,0.013145487289642235
2907254.0,18272559.0,20.0,0.22972097841346673
19442684.0,18283775.0,20.0,0.01228851974632567
2676526.0,18291879.0,20.0,0.15733984959703956
10733788.0,18293990.0,20.0,0.004055501269035334
518640.0,18325753.0,20.0,0.2945231504700906
126786925.0,18326185.0,20.0,0.3637771714842933
94706541.0,18345004.0,20.0,0.054599669598737015
41767444.0,18345065.0,20.0,0.2676915405818184
126179580.0,18358693.0,20.0,0.39793683630120236
6690723.0,18377747.0,20.0,0.019387565582246285
41690970.0,18378046.0,20.0,0.0047075207348293395
52879705.0,18387756.0,20.0,0.386372655087292
11301782.0,18409484.0,20.0,0.21411565889183076
28300293.0,18415126.0,20.0,0.2878975711801433
116285731.0,18431594.0,20.0,0.029035254098223467
127757327.0,18432523.0,20.0,0.014650711673792694
7432437.0,18444090.0,20.0,0.14969223439571264
3843347.0,18473660.0,20.0,0.0073481835553132705
128452488.0,18509034.0,20.0,0.5032928132107746
126783761.0,18521017.0,20.0,0.4926739279226106
67665258.0,18522455.0,20.0,0.20610712365923872
14204845.0,18549893.0,20.0,0.031552345496671255
100230982.0,18550040.0,20.0,0.5790039880105673
23006241.0,18596206.0,20.0,0.10479377160494133
17363046.0,18601472.0,20.0,0.015895170147112267
9094538.0,18609191.0,20.0,0.09070099600129883
14729644.0,18636382.0,20.0,0.13095006308545704
129505500.0,18638647.0,20.0,0.13330745135026362
51277433.0,18638839.0,20.0,0.1064159686424417
129664206.0,18657970.0,20.0,0.503665125324208
32625825.0,18665347.0,20.0,0.02449706080733455
67751745.0,18672130.0,20.0,0.08675549158531769
14241347.0,18688380.0,20.0,0.5570183088803106
86913754.0,18691257.0,20.0,0.03363215150930291
17635314.0,18697223.0,20.0,0.005156799473836869
130066930.0,18708060.0,20.0,0.07406751185887318
129809208.0,18722151.0,20.0,0.10861793076235349
8401750.0,18748744.0,20.0,0.008602296091920756
56104711.0,18755550.0,20.0,0.5831549928834655
111302591.0,18769456.0,20.0,0.4017642890819351
53374863.0,18785874.0,20.0,0.7883908315749594
130748343.0,18786342.0,20.0,0.0651574081197645
18020586.0,18820748.0,20.0,0.004693171632261423
131190502.0,18837527.0,20.0,0.14361873908562447
25768007.0,18853537.0,20.0,0.2251792526866275
131335007.0,18854028.0,20.0,0.06982671133580735
96093069.0,18855639.0,20.0,0.029580902432050773
131366873.0,18856449.0,20.0,0.04590822058054106
104526288.0,18871593.0,20.0,0.20299217493786947
100179.0,18875441.0,20.0,0.9863970455049734
19578992.0,18876938.0,20.0,0.004535141084438244
131717124.0,18900360.0,20.0,0.06763118819908788
11645672.0,18918084.0,20.0,0.10391964512630522
5732624.0,18919800.0,20.0,0.7908526928953682
56917234.0,18928220.0,20.0,0.055762617664607946
15783440.0,18932606.0,20.0,0.1225893174802706
6808293.0,18933344.0,20.0,0.012807893375140662
9124299.0,18978187.0,20.0,0.20875811680723713
12728248.0,19009981.0,20.0,0.02902385762685957
115920372.0,19018397.0,20.0,0.004112625362453385
132851466.0,19038415.0,20.0,0.4067910009278892
5103368.0,19044554.0,20.0,0.035530284737388985
59811442.0,19073464.0,20.0,0.40191711683172504
83032647.0,19084559.0,20.0,0.082760924965253
115737926.0,19087342.0,20.0,0.02834575498615914
26201109.0,19088115.0,20.0,0.009648452170210944
46419638.0,19093790.0,20.0,0.041433583883891616
118232209.0,19101426.0,20.0,0.11329692730913475
39607981.0,19101743.0,20.0,0.0688213218202067
4434.0,19114011.0,20.0,0.6238310014425685
55340110.0,19118210.0,20.0,0.4284309597771671
14241347.0,19123858.0,20.0,0.20963795895413573
14241347.0,19124180.0,20.0,0.3076385041883689
90097298.0,19131659.0,20.0,0.4986995797704275
133758803.0,19136596.0,20.0,0.007724602553731663
132851466.0,19144279.0,20.0,0.012739485372486191
54727125.0,19158517.0,20.0,0.3395481829328033
19645168.0,19193521.0,20.0,0.1696777129536431
35781467.0,19199419.0,20.0,0.25017719054659193
134723134.0,19242207.0,20.0,0.8490580673141571
134707455.0,19242274.0,20.0,0.082630637107295
17888170.0,19246946.0,20.0,0.8135926016291125
3382417.0,19249102.0,20.0,0.06904470708466615
21955427.0,19283060.0,20.0,0.21446737985605893
108250312.0,19308810.0,20.0,0.03138254421199336
4069585.0,19412268.0,20.0,0.07769468041206319
209564.0,19414085.0,20.0,0.14248600123670854
69264508.0,19422982.0,20.0,0.00815665671379222
136186496.0,19424810.0,20.0,0.15683657272076643
133779718.0,19451443.0,20.0,0.29946097977601605
7629653.0,19469209.0,20.0,0.6268896742044963
56917234.0,19469602.0,20.0,0.14713098168510758
129327646.0,19474423.0,20.0,0.4160573829337474
136739384.0,19483555.0,20.0,0.06538590788481687
136799638.0,19496735.0,20.0,0.015703660583696356
12608762.0,19526068.0,20.0,0.0895187421499516
52558282.0,19526921.0,20.0,0.009226737653181053
137194485.0,19532918.0,20.0,0.43169705833881494
2918510.0,19551521.0,20.0,0.0371929823486585
21008290.0,19571344.0,20.0,0.19059972633610925
33004.0,19574382.0,20.0,0.35432968416053673
137543685.0,19585431.0,20.0,0.19938980703523687
28354664.0,19586298.0,20.0,0.06958704472154381
137905570.0,19610748.0,20.0,0.05175254833703146
116406118.0,19625538.0,20.0,0.2474815944906063
125840045.0,19658989.0,20.0,0.10363293293826296
48778006.0,19661890.0,20.0,0.5018606321932705
36128270.0,19662106.0,20.0,0.07264069176179731
10393547.0,19662762.0,20.0,0.617121137677398
127235673.0,19672865.0,20.0,0.35495693801397377
1815826.0,19719550.0,20.0,0.3013828152615912
209564.0,19728643.0,20.0,0.19762032684162345
139094281.0,19730133.0,20.0,0.29304997205326966
138900678.0,19734070.0,20.0,0.0612038913125148
481794.0,19745504.0,20.0,0.39931903619371084
122444924.0,19747110.0,20.0,0.32948318709659047
29420835.0,19759186.0,20.0,0.09419821519395374
8218275.0,19812035.0,20.0,0.14045433239512176
140106140.0,19840148.0,20.0,0.07317251068894856
136739384.0,19840767.0,20.0,0.05230789575802768
17843517.0,19877259.0,20.0,0.17562301557361118
62457364.0,19891950.0,20.0,0.12249078981563369
8549643.0,19893328.0,20.0,0.06508546084667542
56917234.0,19903685.0,20.0,0.1525127474083726
134446004.0,19914093.0,20.0,0.2525284640058155
23384697.0,19931172.0,20.0,0.22951543435172822
33004.0,19938614.0,20.0,0.33241494718365444
141323414.0,19942245.0,20.0,0.09783078302310926
140919483.0,19944137.0,20.0,0.08082696527294078
23384697.0,19947248.0,20.0,0.30082328309742495
141373153.0,19947376.0,20.0,0.007999974766010531
23466594.0,19952780.0,20.0,0.06397340796034631
31729499.0,19960537.0,20.0,0.5481632073014395
141511846.0,19960802.0,20.0,0.2816043061647816
139094281.0,19984762.0,20.0,0.1151379641913784
139094281.0,19998637.0,20.0,0.031963282431988885
131691866.0,20012365.0,20.0,0.19917904161496114
70926675.0,20026411.0,20.0,0.03678539131585946
84973610.0,20035490.0,20.0,0.029007074410815643
137501409.0,20036818.0,20.0,0.1613513703614027
117498144.0,20053035.0,20.0,0.38024444697677945
72470948.0,20120242.0,20.0,0.17449773717409658
23504895.0,20120640.0,20.0,0.2364288629743916
34191427.0,20126643.0,20.0,0.434946895076023
34191427.0,20126765.0,20.0,0.6223689266989524
34191427.0,20126790.0,20.0,0.23693944801918507
143406371.0,20154570.0,20.0,0.1450297282008039
21008290.0,20165797.0,20.0,0.18699815363548472
18692270.0,20165817.0,20.0,0.10983978754467127
124437476.0,20173630.0,20.0,0.23023744633250004
139765116.0,20176345.0,20.0,0.11992797371052326
34191427.0,20177013.0,20.0,0.6199625865903264
34191427.0,20177068.0,20.0,0.6640926266438746
19645168.0,20191309.0,20.0,0.12229443266173379
13403961.0,20192910.0,20.0,0.11677190435118144
34191427.0,20193345.0,20.0,0.5034929823047418
143573455.0,20211259.0,20.0,0.0332814844779763
127235673.0,20235190.0,20.0,0.08395913570213931
117215177.0,20237320.0,20.0,0.014601583360727205
48027087.0,20264618.0,20.0,0.008147804077950087
27232871.0,20286462.0,20.0,0.1513367597852657
47035703.0,20294580.0,20.0,0.059819507388440815
12742466.0,20309288.0,20.0,0.0777442099094123
78843359.0,20321651.0,20.0,0.05652997272233618
129049667.0,20352994.0,20.0,0.6559454910375311
117655306.0,20358249.0,20.0,0.14861112016921435
126427813.0,20359172.0,20.0,0.114339548043578
40281169.0,20361494.0,20.0,0.09768862391861198
1597671.0,20378811.0,20.0,0.060112950355114214
12090996.0,20379044.0,20.0,0.017432302071653416
5228189.0,20379610.0,20.0,0.01306776246814999
54646953.0,20381591.0,20.0,0.5616035099657359
8480922.0,20406582.0,20.0,0.26941826717995493
87829262.0,20413421.0,20.0,0.24218488768903704
74909948.0,20422537.0,20.0,0.008208579961342406
38481821.0,20427016.0,20.0,0.32487931518274216
12608762.0,20450548.0,20.0,0.018790493225802903
146033445.0,20457252.0,20.0,0.276658000129236
25715675.0,20458572.0,20.0,0.28848444927706846
10613587.0,20462579.0,20.0,0.5844899975898659
146333051.0,20497895.0,20.0,0.9067068516798786
146342995.0,20498813.0,20.0,0.6194322516273187
145039640.0,20499710.0,20.0,0.04610342945995275
124307753.0,20501142.0,20.0,0.12613081059539535
93922918.0,20503650.0,20.0,0.9656588302961638
5121232.0,20517017.0,20.0,0.127489812422941
9400379.0,20536034.0,20.0,0.5995579866677275
2069798.0,20543019.0,20.0,0.21181160338579572
36128270.0,20553228.0,20.0,0.07825531009777803
15856079.0,20586078.0,20.0,0.5664344746289196
147218562.0,20601137.0,20.0,0.11982962433822227
12734625.0,20622848.0,20.0,0.0134913812222948
147654278.0,20647880.0,20.0,0.21972450411707753
7420910.0,20649033.0,20.0,0.046724242626676044
76133827.0,20650575.0,20.0,0.012557572725546869
22690738.0,20666176.0,20.0,0.3217545111305485
32723376.0,20666602.0,20.0,0.2092042609306307
44618537.0,20672624.0,20.0,0.004056603375416357
41676630.0,20677880.0,20.0,0.16861372196487798
11742953.0,20679988.0,20.0,0.2655044887055639
112437766.0,20692024.0,20.0,0.006315556443895634
1980552.0,20709222.0,20.0,0.6641673723705771
145039640.0,20722119.0,20.0,0.15491620244491508
148388994.0,20722881.0,20.0,0.07314308420842731
148444875.0,20729220.0,20.0,0.11403835862414577
91881711.0,20745744.0,20.0,0.08979883768745958
112976578.0,20774377.0,20.0,0.004078465260407062
38038708.0,20775567.0,20.0,0.06839220270547836
5228189.0,20796390.0,20.0,0.5758454628902162
149092372.0,20796999.0,20.0,0.058539519030199494
93017116.0,20798903.0,20.0,0.3950773759204615
122433423.0,20802899.0,20.0,0.008127566565732929
3986873.0,20814774.0,20.0,0.02111592374063359
149317569.0,20818822.0,20.0,0.23048299776378303
30003626.0,20828757.0,20.0,0.19890580417778628
36128270.0,20834078.0,20.0,0.3962746963556424
113562870.0,20834660.0,20.0,0.009976912135014348
3291424.0,20862938.0,20.0,0.09233931619640405
127235673.0,20868748.0,20.0,0.2428067387045701
127235673.0,20869579.0,20.0,0.3634201561718795
1517871.0,20901369.0,20.0,0.10159995592511281
150436953.0,20928198.0,20.0,0.017442819919388206
127235673.0,20979385.0,20.0,0.2584251396396251
209533.0,20979854.0,20.0,0.008168436049253823
1257936.0,20985600.0,20.0,0.40737156268205005
151133847.0,20995084.0,20.0,0.1480131373392404
99375151.0,21014390.0,20.0,0.09442451995032025
151371404.0,21019964.0,20.0,0.05018298627814156
77530633.0,21028700.0,20.0,0.7922124312100178
5936145.0,21039504.0,20.0,0.9196796311977463
5523652.0,21043822.0,20.0,0.30866531457885177
504800.0,21052998.0,20.0,0.028494639152250555
87055.0,21064192.0,20.0,0.08397784250121844
91881711.0,21108423.0,20.0,0.08765875948246192
131717124.0,21134146.0,20.0,0.08291444506205031
5468317.0,21149807.0,20.0,0.17283586708500714
2630113.0,21157736.0,20.0,0.005090029201001648
5468317.0,21161463.0,20.0,0.18525787511969138
16027807.0,21169118.0,20.0,0.15234108466358828
43392136.0,21174388.0,20.0,0.11425704908228632
140160049.0,21175666.0,20.0,0.3147156072062698
140160049.0,21177789.0,20.0,0.16143349377042104
140160049.0,21178038.0,20.0,0.1488014468135716
153169154.0,21204267.0,20.0,0.6302486374432864
47116272.0,21212082.0,20.0,0.45603031811300293
125586314.0,21225449.0,20.0,0.06709749587963904
1257936.0,21245329.0,20.0,0.3302436951673128
5468317.0,21250973.0,20.0,0.09016740092649118
5468317.0,21252535.0,20.0,0.1480786042738623
5468317.0,21254509.0,20.0,0.3391039964303052
5468317.0,21254658.0,20.0,0.10904160691736511
120463181.0,21260476.0,20.0,0.015141963057867346
5468317.0,21263727.0,20.0,0.15949056906328146
5468317.0,21263821.0,20.0,0.14306660115202732
66619585.0,21272387.0,20.0,0.4462631788726356
26302525.0,21278768.0,20.0,0.6663355656446148
117498144.0,21282070.0,20.0,0.22138186657114645
153984846.0,21283014.0,20.0,0.20512499816628954
20810745.0,21293450.0,20.0,0.1865541780651172
45598620.0,21313708.0,20.0,0.2152823101066617
4069585.0,21321497.0,20.0,0.2679804808641953
154472511.0,21342873.0,20.0,0.7569216779868547
14692157.0,21354866.0,20.0,0.009264249388786774
32352014.0,21356462.0,20.0,0.6696135285563172
94867877.0,21356640.0,20.0,0.4991669346414696
137866517.0,21379196.0,20.0,0.5698451547985529
7629653.0,21380109.0,20.0,0.07811755788807274
7202014.0,21398720.0,20.0,0.13958714798672445
43392136.0,21398801.0,20.0,0.08231919137044799
79704293.0,21401178.0,20.0,0.017141656990808912
34928721.0,21413004.0,20.0,0.4006731068573143
155934833.0,21472684.0,20.0,0.5037793792436501
12973780.0,21473709.0,20.0,0.352510335778069
127772312.0,21486813.0,20.0,0.14715773844423305
22300832.0,21487606.0,20.0,0.16966448389333375
156059677.0,21488226.0,20.0,0.16388499598333464
4491318.0,21525948.0,20.0,0.2622346698794627
140160049.0,21539533.0,20.0,0.1526809292507376
156698136.0,21553035.0,20.0,0.12318148660427024
95057016.0,21603579.0,20.0,0.20124091293864035
53359413.0,21605962.0,20.0,0.06808394354455288
142047837.0,21610508.0,20.0,0.01901887080953449
127235673.0,21636681.0,20.0,0.06393947307332604
157424458.0,21648347.0,20.0,0.03890640782833985
157424458.0,21648462.0,20.0,0.10539378003029864
160794000.0,21661168.0,20.0,0.26051674738692676
157424458.0,21665879.0,20.0,0.020305164191986396
157424458.0,21667138.0,20.0,0.014366876578337644
157821307.0,21681234.0,20.0,0.1004087361597899
109405453.0,21684622.0,20.0,0.6195055064939484
157222289.0,21700360.0,20.0,0.014928728905288095
2907374.0,21701883.0,20.0,0.10007211435122354
8670834.0,21721261.0,20.0,0.22002544197007126
30648458.0,21736570.0,20.0,0.4364038048629356
158325148.0,21738134.0,20.0,0.01644356271480388
3257065.0,21748100.0,20.0,0.2074442244740524
158333213.0,21756200.0,20.0,0.5383175905013832
157222289.0,21772526.0,20.0,0.02836273416654354
99491294.0,21772553.0,20.0,0.2542667871186871
158726206.0,21783333.0,20.0,0.1477013296996481
53498733.0,21801779.0,20.0,0.36575453303033645
158948610.0,21808592.0,20.0,0.14064939298164178
158948610.0,21810955.0,20.0,0.08369589812065195
158998071.0,21814029.0,20.0,0.04161226925386561
56533426.0,21815575.0,20.0,0.11914173266500235
8480922.0,21817363.0,20.0,0.27182716944164453
22345626.0,21839421.0,20.0,0.07992597935046583
59771072.0,21846991.0,20.0,0.5038356553407347
7391164.0,21860008.0,20.0,0.005334271781876799
72951726.0,21862111.0,20.0,0.32197909762129684
26415921.0,21886537.0,20.0,0.9926207136770138
76220309.0,21891700.0,20.0,0.013521463364200409
158325148.0,21893203.0,20.0,0.01643590103977285
26815134.0,21894548.0,20.0,0.9974502749876349
145980569.0,21900672.0,20.0,0.13411144932547922
25668821.0,21912531.0,20.0,0.9988100927761063
36300208.0,21922221.0,20.0,0.031134745014987843
11651621.0,21924833.0,20.0,0.1453768626207066
9529714.0,21925832.0,20.0,0.012276370798327685
160062005.0,21933351.0,20.0,0.059348109060305916
3634923.0,21968794.0,20.0,0.12845436935400523
160602465.0,21994824.0,20.0,0.03473341584941491
40394055.0,22000679.0,20.0,0.237236438244367
56419077.0,22002128.0,20.0,0.986569633814543
48049735.0,22068107.0,20.0,0.1331249265030014
45540147.0,22086231.0,20.0,0.3135025640064986
57033860.0,22101398.0,20.0,0.1865594499465126
137060349.0,22103017.0,20.0,0.028623562872569116
4491318.0,22105877.0,20.0,0.8722476645533296
14839402.0,22106578.0,20.0,0.16020947545568157
91946836.0,22109063.0,20.0,0.012182131009431068
161722468.0,22143927.0,20.0,0.5907573061784498
161754741.0,22148940.0,20.0,0.10946414964340966
161754741.0,22150002.0,20.0,0.022406531016953092
161474228.0,22207923.0,20.0,0.016756334233503496
161474228.0,22207969.0,20.0,0.020901652913369
161474228.0,22208024.0,20.0,0.008454731250338283
161474228.0,22208093.0,20.0,0.024782346595147692
161474228.0,22208149.0,20.0,0.02076241012748557
161474228.0,22208207.0,20.0,0.020899996951530914
161474228.0,22208261.0,20.0,0.020901794930450347
161474228.0,22208324.0,20.0,0.0248842080386466
161474228.0,22208400.0,20.0,0.008628217733091076
161474228.0,22208453.0,20.0,0.008246832475109007
161474228.0,22208495.0,20.0,0.012595051141959222
12977760.0,22216264.0,20.0,0.1805406680674464
151706485.0,22221220.0,20.0,0.3689145216880111
162532475.0,22242931.0,20.0,0.1895046386037968
46848.0,22278355.0,20.0,0.15001654318645424
9499059.0,22287352.0,20.0,0.1518585098027128
163068694.0,22306887.0,20.0,0.05372253998973133
163068694.0,22306888.0,20.0,0.024779862590921294
163179151.0,22320384.0,20.0,0.024551767762571237
24090896.0,22325114.0,20.0,0.17267501017840892
104627783.0,22352557.0,20.0,0.09646277956753917
53994169.0,22358244.0,20.0,0.13232048026305077
82625053.0,22371480.0,20.0,0.2340692593205741
74620805.0,22389768.0,20.0,0.07494419856588105
40281169.0,22398218.0,20.0,0.09124884701625338
158726206.0,22399540.0,20.0,0.16642931562594043
2907254.0,22435069.0,20.0,0.11834854437420296
109405453.0,22438448.0,20.0,0.7593205090404621
109405453.0,22439519.0,20.0,0.7618557228872457
25252775.0,22470940.0,20.0,0.0879009893245789
2907254.0,22478199.0,20.0,0.1659245056396677
63313003.0,22504956.0,20.0,0.00406893260142971
25088447.0,22524066.0,20.0,0.004061483734910822
165418559.0,22528686.0,20.0,0.06785431574209842
157424458.0,22535439.0,20.0,0.21862201848706164
4420568.0,22559934.0,20.0,0.0720739883532627
77371165.0,22569267.0,20.0,0.11531611730622236
166026106.0,22583075.0,20.0,0.015987737396284153
166026106.0,22588022.0,20.0,0.010964201425374314
9094538.0,22589026.0,20.0,0.32973754559022267
49260140.0,22599315.0,20.0,0.12162966433729247
16667469.0,22602386.0,20.0,0.003998256987299615
39804851.0,22617065.0,20.0,0.005671587439375394
2907254.0,22627276.0,20.0,0.23832828475860154
24942185.0,22628686.0,20.0,0.058661671400615414
163068694.0,22647101.0,20.0,0.0642924892205508
164710043.0,22655037.0,20.0,0.01665847532532669
69532286.0,22674065.0,20.0,0.1170331604843051
167097454.0,22675503.0,20.0,0.11237242274869981
146845503.0,22681695.0,20.0,0.095309987252807
24202566.0,22685871.0,20.0,0.24925234386895717
17657217.0,22687770.0,20.0,0.15179695128747395
250400.0,22706699.0,20.0,0.12659080158462288
22350971.0,22713192.0,20.0,0.02049551518700356
63077604.0,22714487.0,20.0,0.0301202975783299
145776020.0,22730148.0,20.0,0.027302708200831156
167813422.0,22733064.0,20.0,0.00816260550468478
167818992.0,22733482.0,20.0,0.1660374087398189
168001814.0,22750307.0,20.0,0.04041065932964457
9094538.0,22763488.0,20.0,0.46337229106253336
164843102.0,22766752.0,20.0,0.990925635204723
99933063.0,22769340.0,20.0,0.08982610202175915
2010015.0,22770609.0,20.0,0.039865204116413255
30320286.0,22770779.0,20.0,0.25011401249011045
168232631.0,22773822.0,20.0,0.12812167861878954
168215829.0,22783297.0,20.0,0.01213997356872022
23612069.0,22827281.0,20.0,0.12077677658245614
168800001.0,22833440.0,20.0,0.20530492548257007
9094538.0,22881852.0,20.0,0.24831001870624145
2658212.0,22886177.0,20.0,0.15930223074375924
8186262.0,22909826.0,20.0,0.11628205246680537
140659891.0,22923422.0,20.0,0.29865423331442903
157217801.0,22968963.0,20.0,0.17090888520771058
170461987.0,22986604.0,20.0,0.024482333693143066
33693717.0,22994251.0,20.0,0.33431955198608815
162532475.0,23006036.0,20.0,0.3009240455912759
51270838.0,23024688.0,20.0,0.1283380248455924
170862437.0,23026729.0,20.0,0.11331344774717311
170785489.0,23039866.0,20.0,0.23354564076935297
43392136.0,23061251.0,20.0,0.10230520329533688
41371385.0,23105472.0,20.0,0.35818141867643105
2907254.0,23122261.0,20.0,0.21701546192546298
2907254.0,23122592.0,20.0,0.1744894522345224
2907254.0,23122889.0,20.0,0.008968788682927132
2907254.0,23123158.0,20.0,0.4399256952315589
90536332.0,23146021.0,20.0,0.08012930422725509
172229895.0,23167825.0,20.0,0.08273356292116188
50484261.0,23170640.0,20.0,0.288069131698502
11981271.0,23202465.0,20.0,0.19036388996343856
5325851.0,23205122.0,20.0,0.16725890330174178
172755286.0,23223330.0,20.0,0.052694771389895374
19645168.0,23234733.0,20.0,0.13283354669222233
20490917.0,23248272.0,20.0,0.36758347498498234
20490917.0,23249366.0,20.0,0.4155667247074168
173043184.0,23251091.0,20.0,0.1942430145806017
2744556.0,23268358.0,20.0,0.998845307430446
69532286.0,23271608.0,20.0,0.2659358069236716
4401063.0,23293249.0,20.0,0.20892052154799312
48209432.0,23295901.0,20.0,0.7021440639623816
109405453.0,23328247.0,20.0,0.5694599137523579
14988400.0,23342203.0,20.0,0.1782461308113554
109405453.0,23345266.0,20.0,0.6209978548030702
173968333.0,23349680.0,20.0,0.8611167944729321
174206662.0,23376509.0,20.0,0.08566159151189413
163179151.0,23403435.0,20.0,0.012291726096959754
44618537.0,23412701.0,20.0,0.012289646681692695
38147911.0,23419369.0,20.0,0.6881939691462472
3986873.0,23434529.0,20.0,0.21049813299301948
174831424.0,23437732.0,20.0,0.09014278825052005
23215945.0,23438013.0,20.0,0.5181180219441067
161474228.0,23442388.0,20.0,0.020481297848518237
161474228.0,23442466.0,20.0,0.012599295027592924
161474228.0,23442501.0,20.0,0.008460282815156121
161474228.0,23442568.0,20.0,0.020848577426758504
161474228.0,23442604.0,20.0,0.020760438747046583
161474228.0,23442647.0,20.0,0.020760623175239815
161474228.0,23442685.0,20.0,0.012646059962067125
161474228.0,23442733.0,20.0,0.012692376448939838
161474228.0,23442771.0,20.0,0.012686967666373295
45487172.0,23468602.0,20.0,0.3094946658202865
4412197.0,23484393.0,20.0,0.09900774788665631
171328641.0,23488460.0,20.0,0.028814144967895725
73119847.0,23496136.0,20.0,0.14824848673812055
759300.0,23496668.0,20.0,0.12389620623638752
83773615.0,23503260.0,20.0,0.2290833839000856
109405453.0,23505733.0,20.0,0.49030614169122194
175449518.0,23521618.0,20.0,0.520662014711533
87804841.0,23526921.0,20.0,0.024925430325385228
3768924.0,23540199.0,20.0,0.014260524084495154
98257589.0,23543773.0,20.0,0.986415441549653
175954064.0,23549428.0,20.0,0.18680389755280813
25464317.0,23577731.0,20.0,0.309647240953522
176229376.0,23578326.0,20.0,0.2782343383453202
156756068.0,23588293.0,20.0,0.02451582475564756
176477205.0,23599181.0,20.0,0.03463741635012658
52558282.0,23605824.0,20.0,0.012171396466898387
90362666.0,23609502.0,20.0,0.14437068076997234
17221958.0,23611441.0,20.0,0.11524366374893413
19442684.0,23623835.0,20.0,0.0325268274046893
79186057.0,23624953.0,20.0,0.7254856483151718
28531511.0,23628273.0,20.0,0.13688778422550438
103220942.0,23629667.0,20.0,0.3709709401231439
9094538.0,23641539.0,20.0,0.3589810667503936
1118796.0,23658333.0,20.0,0.12306922700787123
7434716.0,23663705.0,20.0,0.08640383546808221
177188450.0,23668564.0,20.0,0.017921339574978983
11266083.0,23669582.0,20.0,0.24645882958849058
177188450.0,23671591.0,20.0,0.012935279791234341
177188450.0,23671921.0,20.0,0.03264766217275727
177268021.0,23672099.0,20.0,0.8578613476869107
176229376.0,23683517.0,20.0,0.1813905493874214
160794000.0,23684890.0,20.0,0.21142555655633008
177418403.0,23687181.0,20.0,0.12693123995994235
16707041.0,23744056.0,20.0,0.004696685757916989
37607540.0,23756712.0,20.0,0.08870102441864743
67665258.0,23761278.0,20.0,0.25977864516673993
59794802.0,23790444.0,20.0,0.11231984787263959
17035591.0,23799502.0,20.0,0.46361101410977795
179062204.0,23844036.0,20.0,0.06943522573594271
178710732.0,23844764.0,20.0,0.20673389655093552
179134188.0,23850772.0,20.0,0.030527953501507124
4069585.0,23875317.0,20.0,0.1798129188299054
110725131.0,23879861.0,20.0,0.05194362214117021
108716560.0,23883681.0,20.0,0.2038802726548976
21538269.0,23906187.0,20.0,0.19887361972343087
21538269.0,23906223.0,20.0,0.3600944520393002
13794314.0,23919451.0,20.0,0.02221053526398209
1385332.0,23926275.0,20.0,0.012300796168152908
3828336.0,23956960.0,20.0,0.008701420687269236
4434.0,23963512.0,20.0,0.12722454153911952
180376979.0,23979995.0,20.0,0.10910097577238437
9339313.0,23998847.0,20.0,0.22807205114497242
59369132.0,24010309.0,20.0,0.07618309512091825
17035591.0,24010772.0,20.0,0.99666567573615
5402236.0,24011334.0,20.0,0.04629844217184181
90855792.0,24035950.0,20.0,0.9936368855553378
40394055.0,24042495.0,20.0,0.2655742973901979
29460365.0,24065812.0,20.0,0.017135241420398996
181195158.0,24066022.0,20.0,0.10982205640257055
60390549.0,24085799.0,20.0,0.016442255936868298
181468124.0,24097417.0,20.0,0.18507936490082189
544270.0,24098513.0,20.0,0.22259340395867777
28161067.0,24121003.0,20.0,0.3769054898576835
33324184.0,24140016.0,20.0,0.18449767416923624
51270838.0,24149240.0,20.0,0.08143650443621293
51270838.0,24150989.0,20.0,0.04282560800613616
51270838.0,24151155.0,20.0,0.017220978476902092
51270838.0,24151326.0,20.0,0.039190887564094126
182280566.0,24183839.0,20.0,0.045770922675256585
11369822.0,24205077.0,20.0,0.02152457019899633
182510288.0,24209632.0,20.0,0.262016470905006
176229376.0,24222166.0,20.0,0.17339224194969166
